,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,sqrt_MSRP,log_MSRP,sin_MSRP,cos_MSRP,Market Category Luxury,Market Category High Performance,Market Category Performance
116,Mazda,2,2013,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,28,586,17050,130.57564857200595,9.743964132018151,-0.5452346178797771,-0.8382834911087618,False,False,False
117,Mazda,2,2013,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,28,586,15560,124.73972903610141,9.65252306301951,0.3035471189290047,-0.9528164285894217,False,False,False
118,Mazda,2,2013,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,29,586,16210,127.3184982632139,9.693445303141573,-0.5794816502745862,0.8149852863672092,False,False,False
119,Mazda,2,2013,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,29,586,14720,121.32600710482481,9.597030324758013,-0.997714530359878,0.06757008146190176,False,False,False
120,Mazda,2,2014,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,28,586,17050,130.57564857200595,9.743964132018151,-0.5452346178797771,-0.8382834911087618,False,False,False
121,Mazda,2,2014,regular unleaded,100.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,34,28,586,15560,124.73972903610141,9.65252306301951,0.3035471189290047,-0.9528164285894217,False,False,False
122,Mazda,2,2014,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,29,586,16210,127.3184982632139,9.693445303141573,-0.5794816502745862,0.8149852863672092,False,False,False
123,Mazda,2,2014,regular unleaded,100.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,35,29,586,14720,121.32600710482481,9.597030324758013,-0.997714530359878,0.06757008146190176,False,False,False
124,BMW,3 Series Gran Turismo,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury,Performance",Midsize,4dr Hatchback,30,20,3916,47250,217.3706511928416,10.763229096719098,0.43180230044247775,0.9019682773427147,True,False,True
125,BMW,3 Series Gran Turismo,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,33,22,3916,41850,204.57272545478784,10.641870970494749,-0.7474807628728459,-0.6642834554126938,True,False,False
126,BMW,3 Series Gran Turismo,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,33,22,3916,41850,204.57272545478784,10.641870970494749,-0.7474807628728459,-0.6642834554126938,True,False,False
127,BMW,3 Series Gran Turismo,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,34,22,3916,43000,207.3644135332772,10.668978650219241,-0.8528139545666398,-0.5222148589387411,True,False,False
128,BMW,3 Series Gran Turismo,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury,Performance",Midsize,4dr Hatchback,30,20,3916,49200,221.81073012818834,10.803669227477098,0.4640376217788652,-0.8858154918343971,True,False,True
129,BMW,3 Series Gran Turismo,2017,premium unleaded (required),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury,Performance",Midsize,4dr Hatchback,30,20,3916,49650,222.82279955157193,10.8127738102574,0.2664448639216704,0.9638501618455861,True,False,True
130,BMW,3 Series Gran Turismo,2017,premium unleaded (required),248.0,4.0,AUTOMATIC,all wheel drive,4.0,"Hatchback,Luxury",Midsize,4dr Hatchback,33,23,3916,43950,209.6425529323663,10.69083065598303,-0.7715179969836553,0.6362074978576788,True,False,False
131,BMW,3 Series,2015,premium unleaded (required),241.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,33,22,3916,41950,204.81699148264042,10.6442575495135,-0.3081964507185956,-0.9513227358601603,True,False,False
132,BMW,3 Series,2015,premium unleaded (required),335.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance,Hybrid",Midsize,Sedan,33,25,3916,50150,223.94195676558692,10.822793733370741,-0.686359029653588,-0.7272628702284925,True,True,False
133,BMW,3 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,35,23,3916,37500,193.64916731037084,10.53212287826962,0.9289275974964101,-0.37026141928311607,True,False,True
134,BMW,3 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,32,21,3916,43750,209.16500663351889,10.686269748667398,0.1797242291698599,0.9837170332210883,True,True,False
135,BMW,3 Series,2015,diesel,180.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,45,32,3916,39000,197.48417658131498,10.571342565808699,0.2655731158932759,0.9640907219316741,True,False,False
136,BMW,3 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,22,3916,39500,198.7460691435179,10.584081267024454,-0.6857010630178342,-0.7278832682348264,True,False,False
137,BMW,3 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,22,3916,39500,198.7460691435179,10.584081267024454,-0.6857010630178342,-0.7278832682348264,True,False,False
138,BMW,3 Series,2015,premium unleaded (required),180.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,35,23,3916,34950,186.94919095839919,10.461702359555922,0.2165421530653984,-0.9762732690931375,True,False,False
139,BMW,3 Series,2015,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,3916,45750,213.89249636207438,10.730968928388284,0.8488543178494024,-0.5286268504989373,True,False,True
140,BMW,3 Series,2015,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Midsize,Wagon,43,31,3916,43450,208.44663585675832,10.679389145388422,0.9795055509058948,-0.20141716844534283,True,False,False
141,BMW,3 Series,2015,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,35,23,3916,37500,193.64916731037084,10.53212287826962,0.9289275974964101,-0.37026141928311607,True,False,True
142,BMW,3 Series,2015,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,43,31,3916,41000,202.48456731316588,10.62135173563291,0.799055079818084,-0.6012578310649396,True,False,False
143,BMW,3 Series,2015,premium unleaded (required),180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,36,24,3916,32950,181.52134860671347,10.402776888483789,0.828402225435369,0.5601336919823052,True,False,False
144,BMW,3 Series,2016,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,40,30,3916,41850,204.57272545478784,10.641870970494749,-0.7474807628728459,-0.6642834554126938,True,False,False
145,BMW,3 Series,2016,premium unleaded (required),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,33,22,3916,47800,218.63211109075445,10.774801838762809,-0.6192409438295113,-0.7852010274350996,True,True,False
146,BMW,3 Series,2016,diesel,180.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,42,32,3916,39850,199.6246477767713,10.592902778006396,0.8924787997506621,-0.451089339261767,True,False,False
147,BMW,3 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,34,22,3916,38350,195.8315602756614,10.554535882074735,-0.5467498960790756,-0.8372959758278551,True,False,True
148,BMW,3 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,34,22,3916,40350,200.87309426600666,10.605371456538457,-0.5778098641244206,0.8161714041306021,True,False,False
149,BMW,3 Series,2016,premium unleaded (required),240.0,4.0,MANUAL,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,34,22,3916,38350,195.8315602756614,10.554535882074735,-0.5467498960790756,-0.8372959758278551,True,False,True
150,BMW,3 Series,2016,premium unleaded (required),240.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,34,22,3916,42650,206.51876428063383,10.660805999303808,-0.25888255149426515,0.9659088075650927,True,False,False
151,BMW,3 Series,2016,premium unleaded (required),180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,36,24,3916,33150,182.07141456033125,10.408828161071545,-0.08557588510615632,0.9963316555687157,True,False,False
152,BMW,3 Series,2016,premium unleaded (required),180.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,35,23,3916,35150,187.48333259252675,10.467408346336265,0.9580734753342504,-0.28652262713606313,True,False,False
153,BMW,3 Series,2016,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Midsize,Wagon,40,30,3916,44150,210.11901389450694,10.695370855832223,-0.9314723475229184,-0.3638121298144738,True,False,False
154,BMW,3 Series,2016,premium unleaded (required),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,33,22,3916,45800,214.00934559032697,10.732061203925053,0.957813972427147,-0.28738892501856844,True,True,False
155,BMW,3 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,34,23,3916,38750,196.85019685029528,10.564911840900125,0.9996770741434232,-0.025411560991891756,True,False,True
156,BMW,3 Series,2017,premium unleaded (recommended),180.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,34,23,3916,35450,188.2817038376273,10.475906740307126,0.2652824849176322,0.9641707334263607,True,False,False
157,BMW,3 Series,2017,premium unleaded (recommended),180.0,4.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,35,23,3916,33450,182.89341158171882,10.417836960475736,-0.9941974533805771,-0.10757055215799236,True,False,False
158,BMW,3 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,33,23,3916,40750,201.8662923818635,10.615235658245211,-0.39097464250252006,-0.9204014498684944,True,False,False
159,BMW,3 Series,2017,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,40,30,3916,42250,205.54804791094466,10.651383301144275,0.9579005604415044,-0.2871001851372648,True,False,False
160,BMW,3 Series,2017,premium unleaded (recommended),248.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,33,23,3916,42950,207.24381776062705,10.667815210028436,-0.959952541996894,-0.28016266188359507,True,False,False
161,BMW,3 Series,2017,diesel,180.0,4.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,42,32,3916,40250,200.62402647738878,10.602890127258581,-0.08497519412042591,0.9963830670902611,True,False,False
162,BMW,3 Series,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,31,21,3916,49900,223.38307903688676,10.817796321618971,-0.8712334925026006,0.49086882315107466,True,False,True
163,BMW,3 Series,2017,premium unleaded (recommended),320.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,32,21,3916,47900,218.8606862823929,10.776891660007811,-0.13638433070020975,-0.9906560020206084,True,True,False
164,BMW,3 Series,2017,diesel,180.0,4.0,AUTOMATIC,all wheel drive,4.0,"Diesel,Luxury",Midsize,Wagon,40,30,3916,44450,210.83168642308016,10.702142737876844,0.3843056912407312,-0.9232059010209931,True,False,False
165,Mercedes-Benz,300-Class,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,19,15,617,2232,47.24404724407086,7.711101251840158,0.9948451484987378,0.10140577157403005,True,False,False
166,Mercedes-Benz,300-Class,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,20,15,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
167,Mercedes-Benz,300-Class,1991,regular unleaded,158.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,17,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
168,Mercedes-Benz,300-Class,1991,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,20,15,617,2105,45.880278987817846,7.652545692693921,0.1325310229389113,0.9911788577036769,True,False,False
169,Mercedes-Benz,300-Class,1991,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,18,15,617,2199,46.89349635077342,7.696212639346407,-0.11460514124290583,0.9934111241579155,True,False,False
170,Mercedes-Benz,300-Class,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,16,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
171,Mercedes-Benz,300-Class,1991,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,19,15,617,2124,46.08687448721165,7.661527081358517,0.2795891559022446,0.9601197341487521,True,False,False
172,Mercedes-Benz,300-Class,1991,regular unleaded,228.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,21,14,617,3552,59.59865770300536,8.175547596021026,0.9091719407415477,-0.4164209194652061,True,False,True
173,Mercedes-Benz,300-Class,1991,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,22,15,617,2179,46.67976006793523,7.687080155783135,-0.9536982701527827,0.3007650403680419,True,False,False
174,Mercedes-Benz,300-Class,1991,diesel,121.0,5.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
175,Mercedes-Benz,300-Class,1992,diesel,121.0,5.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,29,23,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
176,Mercedes-Benz,300-Class,1992,regular unleaded,228.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,17,14,617,2377,48.75448697299562,7.774015077250727,0.9267392483268347,-0.37570515781742114,True,False,False
177,Mercedes-Benz,300-Class,1992,regular unleaded,228.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,21,15,617,3814,61.75759062657804,8.246695943718557,0.10631722612369868,0.9943322620881625,True,False,True
178,Mercedes-Benz,300-Class,1992,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,19,15,617,2207,46.97871858618538,7.699842407396986,0.9995145398985217,-0.03115581055672316,True,False,False
179,Mercedes-Benz,300-Class,1992,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,20,15,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
180,Mercedes-Benz,300-Class,1992,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,21,15,617,2248,47.41307836451879,7.718240951959316,-0.9819179458786849,0.18930701931355856,True,False,False
181,Mercedes-Benz,300-Class,1992,regular unleaded,177.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,16,617,2065,45.44227107000705,7.633369649679584,-0.8269303948115664,-0.56230429674402,True,False,False
182,Mercedes-Benz,300-Class,1992,diesel,148.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,22,18,617,2547,50.46781152378217,7.843064016692054,0.739038563128852,-0.6736631221971721,True,False,False
183,Mercedes-Benz,300-Class,1992,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,18,15,617,2282,47.77028364998475,7.733245646529795,0.9333854474300035,0.35887547495738986,True,False,False
184,Mercedes-Benz,300-Class,1992,regular unleaded,158.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,18,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
185,Mercedes-Benz,300-Class,1993,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,19,15,617,2544,50.438080851673966,7.841885928984623,-0.6365752869618378,0.7712145641969256,True,False,False
186,Mercedes-Benz,300-Class,1993,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,2.0,Luxury,Midsize,Coupe,22,17,617,2397,48.95916665957459,7.7823903355874595,0.035187423717319345,-0.9993807308589344,True,False,False
187,Mercedes-Benz,300-Class,1993,diesel,121.0,5.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Midsize,Sedan,30,23,617,2000,44.721359549995796,7.601402334583733,0.930039504416137,-0.36745954910083134,True,False,False
188,Mercedes-Benz,300-Class,1993,regular unleaded,228.0,6.0,MANUAL,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,21,14,617,4174,64.60650122085238,8.336869637284956,0.9233195904916022,-0.3840324645318675,True,False,True
189,Mercedes-Benz,300-Class,1993,regular unleaded,217.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,22,17,617,2187,46.76537180435969,7.690743163541872,0.43632750353458266,0.8997879248241103,True,False,False
190,Mercedes-Benz,300-Class,1993,diesel,148.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Diesel,Luxury",Large,Sedan,22,18,617,2729,52.23983154643591,7.912056888179006,0.8644302324842077,-0.5027527952854152,True,False,False
191,Mercedes-Benz,300-Class,1993,regular unleaded,177.0,6.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,19,15,617,2433,49.3254498205541,7.797291273547472,0.986661962837066,0.1627825884132216,True,False,False
192,Mercedes-Benz,300-Class,1993,regular unleaded,194.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,23,17,617,2247,47.40253157796533,7.717796211013582,-0.6898288943043883,-0.7239724418669437,True,False,False
193,Mercedes-Benz,300-Class,1993,regular unleaded,228.0,6.0,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,18,14,617,2540,50.39841267341661,7.840312983320164,0.9997504821240781,-0.022337714580351515,True,False,False
194,Mitsubishi,3000GT,1997,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,3941,62.77738446287803,8.279443487712665,0.9918212301284919,0.1276348207442046,False,False,True
195,Mitsubishi,3000GT,1997,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3295,57.40209055426466,8.100464891029363,0.5061316760743629,-0.8624562171346185,False,False,False
196,Mitsubishi,3000GT,1997,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6008,77.5112895003044,8.701013624333928,0.956525510524629,0.29164867171924164,False,False,True
197,Mitsubishi,3000GT,1998,regular unleaded,320.0,6.0,MANUAL,all wheel drive,2.0,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22,16,436,6710,81.91458966508958,8.811503250158239,-0.4276650161690774,0.9039372953613003,False,False,True
198,Mitsubishi,3000GT,1998,regular unleaded,161.0,6.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,3701,60.83584469702052,8.216628493133443,0.20244509233690314,0.9792936151066761,False,False,False
199,Mitsubishi,3000GT,1998,regular unleaded,218.0,6.0,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,23,17,436,4671,68.3447144993671,8.449342524508063,0.5212166050593712,-0.8534244258341704,False,False,True
